Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,F,I,M,Length_discretized,Diameter_discretized,Height_discretized,Whole weight_discretized,Shucked weight_discretized,Viscera weight_discretized,Shell weight_discretized,Rings_discretized,Length_z_score,Diameter_z_score,Height_z_score,Whole weight_z_score,Shucked weight_z_score,Viscera weight_z_score,Shell weight_z_score,Rings_z_score,prediction
M,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,7,0,0,1,"(0.45, 0.545]","(0.35, 0.425]","(0.14, 0.165]","(0.442, 0.8]","(0.336, 0.502]","(0.0934, 0.171]","(0.13, 0.234]","(0.999, 8.0]",-0.17641202940951017,-0.09820797205348843,0.2329464027290079,-0.12706660215327834,-0.08377987914214755,-0.232379807182804,-0.4040608918363205,-0.9230576490519122,9
I,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,10,0,1,0,"(0.45, 0.545]","(0.35, 0.425]","(0.14, 0.165]","(0.8, 1.153]","(0.336, 0.502]","(0.0934, 0.171]","(0.234, 0.329]","(9.0, 11.0]",-0.1346992689141329,-0.35068900365460376,0.2329464027290079,0.008159670545391406,0.09560426146567105,-0.24145687918841938,0.097301967589213,0.008608540048318068,9
M,0.51,0.38,0.135,0.681,0.3435,0.142,0.17,9,0,0,1,"(0.45, 0.545]","(0.35, 0.425]","(0.115, 0.14]","(0.442, 0.8]","(0.336, 0.502]","(0.0934, 0.171]","(0.13, 0.234]","(8.0, 9.0]",-0.1346992689141329,-0.30019279733438065,-0.12251229094404618,-0.3182135139378641,-0.08826448265734277,-0.36853588726703473,-0.511495790284649,-0.3019468563184254,9
M,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,9,0,0,1,"(0.45, 0.545]","(0.35, 0.425]","(-0.001, 0.115]","(0.442, 0.8]","(0.336, 0.502]","(0.0934, 0.171]","(0.13, 0.234]","(8.0, 9.0]",-0.0929865084187556,-0.4011852099748268,-0.5964572158414522,-0.45343978663653384,-0.0972336896877337,-0.25053395119403477,-0.6833916278019749,-0.3019468563184254,9
F,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,9,1,0,0,"(0.545, 0.615]","(0.35, 0.425]","(0.165, 1.13]","(1.153, 2.826]","(0.336, 0.502]","(0.253, 0.76]","(0.234, 0.329]","(8.0, 9.0]",0.19900281504888542,0.05328064690718021,0.9438637900751167,0.6670064728667296,0.6225451745011377,1.07471856162581,0.49839225512963975,-0.3019468563184254,9
F,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10,1,0,0,"(0.545, 0.615]","(0.35, 0.425]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(9.0, 11.0]",0.40756661752577095,0.10377685322740327,1.1808362525238199,1.8840429271547574,2.4702018227616676,1.7645760340525785,1.2038814216069973,0.008608540048318068,9
M,0.605,0.455,0.16,1.1215,0.533,0.273,0.271,10,0,0,1,"(0.545, 0.615]","(0.425, 0.48]","(0.14, 0.165]","(0.8, 1.153]","(0.502, 1.488]","(0.253, 0.76]","(0.234, 0.329]","(9.0, 11.0]",0.6578431804980347,0.45725029746896473,0.46991886517771103,0.5775334503292638,0.7615678834721971,0.8205605454685797,0.21189919260076362,0.008608540048318068,9
M,0.615,0.475,0.15,1.0375,0.476,0.2325,0.283,9,0,0,1,"(0.545, 0.615]","(0.425, 0.48]","(0.14, 0.165]","(0.8, 1.153]","(0.336, 0.502]","(0.171, 0.253]","(0.234, 0.329]","(8.0, 9.0]",0.7412687014887892,0.6592351227498564,0.2329464027290079,0.40672131639410236,0.5059454831060556,0.4529391292411569,0.29784711135942615,-0.3019468563184254,9
M,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375,10,0,0,1,"(0.615, 0.815]","(0.425, 0.48]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(9.0, 11.0]",0.8246942224795438,0.7097313290700794,0.9438637900751167,0.783931445500918,0.9050751959584514,1.042948809606156,0.6881939090550204,0.008608540048318068,9
M,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,9,0,0,1,"(0.615, 0.815]","(0.425, 0.48]","(0.14, 0.165]","(0.8, 1.153]","(0.502, 1.488]","(0.171, 0.253]","(0.234, 0.329]","(8.0, 9.0]",0.8246942224795438,0.6087389164296333,0.2329464027290079,0.5826171447916202,0.8647137643216928,0.44386205723554156,0.32649641761231385,-0.3019468563184254,9
F,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9,1,0,0,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(8.0, 9.0]",0.9081197434702983,0.9622123606711948,0.7068913276264143,0.8662872957910852,0.6673912096530923,1.265337073743733,0.8135346239114035,-0.3019468563184254,9
F,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,9,1,0,0,"(0.615, 0.815]","(0.48, 0.65]","(0.14, 0.165]","(1.153, 2.826]","(0.502, 1.488]","(0.171, 0.253]","(0.234, 0.329]","(8.0, 9.0]",1.0332580249564303,1.164197185952087,0.5884050964020626,0.8144336122750538,1.2728126842044796,0.5981722813310028,0.42318782621580964,-0.3019468563184254,9
F,0.65,0.5,0.17,1.4045,0.694,0.318,0.3235,11,1,0,0,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.234, 0.329]","(9.0, 11.0]",1.0332580249564303,0.9117161543509718,0.7068913276264143,1.153007663467964,1.4835890494186659,1.2290287857212714,0.5879213371699137,0.3191639364150615,9
F,0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525,13,1,0,0,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(11.0, 29.0]",1.408672869414825,1.164197185952087,1.536294946196874,1.9948674664341184,2.0441644888180988,1.9960413701957709,1.5118614638255397,0.9402747291485484,9
F,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,12,1,0,0,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(11.0, 29.0]",1.4920983904055796,1.4671744238734254,1.2993224837481714,1.8606579326279196,1.5575850074193913,2.1685057383024624,1.9666692005901307,0.6297193327818049,9
I,0.275,0.205,0.065,0.101,0.041,0.021,0.034,5,0,1,0,"(0.074, 0.45]","(0.054, 0.35]","(-0.001, 0.115]","(0.001, 0.442]","(0.0, 0.186]","(-0.0005, 0.0934]","(0.0005, 0.13]","(0.999, 8.0]",-2.0951990121968636,-2.0675600185421863,-1.781319528084967,-1.4976306292044574,-1.44485704600397,-1.4668615999464951,-1.4855722028828284,-1.5441684417853991,9
I,0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,7,0,1,0,"(0.074, 0.45]","(0.054, 0.35]","(-0.001, 0.115]","(0.001, 0.442]","(0.0, 0.186]","(-0.0005, 0.0934]","(0.0005, 0.13]","(0.999, 8.0]",-1.3860820837754506,-1.46160554269951,-1.307374603187561,-1.323768278591882,-1.3260150528512902,-1.321628447856649,-1.288608222394226,-0.9230576490519122,9
I,0.43,0.33,0.095,0.32,0.118,0.065,0.123,7,0,1,0,"(0.074, 0.45]","(0.054, 0.35]","(-0.001, 0.115]","(0.001, 0.442]","(0.0, 0.186]","(-0.0005, 0.0934]","(0.0005, 0.13]","(0.999, 8.0]",-0.802103436840169,-0.8051548605366108,-1.0704021407388582,-1.0522989943020715,-1.0995425753339194,-1.0674704316994186,-0.8481251387560788,-0.9230576490519122,9
I,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,7,0,1,0,"(0.074, 0.45]","(0.054, 0.35]","(-0.001, 0.115]","(0.001, 0.442]","(0.186, 0.336]","(-0.0005, 0.0934]","(0.0005, 0.13]","(0.999, 8.0]",-0.6352523948586599,-0.7546586542163877,-0.5964572158414522,-0.9028383771088048,-0.7542281046638688,-1.0130079996657264,-0.9412353840779636,-0.9230576490519122,9
I,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,8,0,1,0,"(0.45, 0.545]","(0.35, 0.425]","(0.115, 0.14]","(0.442, 0.8]","(0.186, 0.336]","(-0.0005, 0.0934]","(0.13, 0.234]","(0.999, 8.0]",-0.42668859238177387,-0.552673828935496,-0.12251229094404618,-0.7320262431736431,-0.6667783361175573,-0.8405436315590341,-0.7012974442100297,-0.6125022526851688,9
I,0.475,0.36,0.11,0.452,0.191,0.099,0.13,8,0,1,0,"(0.45, 0.545]","(0.35, 0.425]","(-0.001, 0.115]","(0.442, 0.8]","(0.186, 0.336]","(0.0934, 0.171]","(0.0005, 0.13]","(0.999, 8.0]",-0.42668859238177387,-0.5021776226152729,-0.7149434470658038,-0.7838799266896743,-0.7721665187246507,-0.7588499835084958,-0.7979888528135254,-0.6125022526851688,9
I,0.51,0.395,0.105,0.5525,0.234,0.127,0.165,8,0,1,0,"(0.45, 0.545]","(0.35, 0.425]","(-0.001, 0.115]","(0.442, 0.8]","(0.186, 0.336]","(0.0934, 0.171]","(0.13, 0.234]","(0.999, 8.0]",-0.1346992689141329,-0.14870417837371147,-0.8334296782901554,-0.5795154093029629,-0.5793285675712458,-0.5046919673512652,-0.5473074231007585,-0.6125022526851688,9
I,0.515,0.39,0.12,0.565,0.235,0.135,0.179,9,0,1,0,"(0.45, 0.545]","(0.35, 0.425]","(0.115, 0.14]","(0.442, 0.8]","(0.186, 0.336]","(0.0934, 0.171]","(0.13, 0.234]","(8.0, 9.0]",-0.0929865084187556,-0.19920038469393456,-0.4779709846171009,-0.554096936991183,-0.5748439640560504,-0.43207539130634215,-0.447034851215652,-0.3019468563184254,9
I,0.52,0.41,0.14,0.699,0.3395,0.129,0.1945,10,0,1,0,"(0.45, 0.545]","(0.35, 0.425]","(0.115, 0.14]","(0.442, 0.8]","(0.336, 0.502]","(0.0934, 0.171]","(0.13, 0.234]","(9.0, 11.0]",-0.05127374792337831,0.0027844405869571418,-0.004026059719694606,-0.2816109138089011,-0.10620289671812463,-0.4865378233400345,-0.33601878948571234,0.008608540048318068,9
M,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,9,0,0,1,"(0.45, 0.545]","(0.35, 0.425]","(0.14, 0.165]","(0.442, 0.8]","(0.186, 0.336]","(0.0934, 0.171]","(0.234, 0.329]","(8.0, 9.0]",0.032151773067376266,0.15427305954762632,0.3514326339533595,-0.09554769648667119,-0.25195251096197724,-0.10530079910418863,0.12953243712371162,-0.3019468563184254,9
M,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,9,0,0,1,"(0.45, 0.545]","(0.35, 0.425]","(0.115, 0.14]","(0.442, 0.8]","(0.186, 0.336]","(0.0934, 0.171]","(0.13, 0.234]","(8.0, 9.0]",0.032151773067376266,0.15427305954762632,-0.24099852216839776,-0.27551048045407384,-0.29455624435633415,-0.39122856728107297,-0.15337946212355374,-0.3019468563184254,9
M,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,10,0,0,1,"(0.45, 0.545]","(0.35, 0.425]","(0.115, 0.14]","(0.442, 0.8]","(0.186, 0.336]","(0.0934, 0.171]","(0.13, 0.234]","(9.0, 11.0]",0.032151773067376266,0.10377685322740327,-0.12251229094404618,-0.33041438064751855,-0.3102523566595183,-0.24145687918841938,-0.4219667082443753,0.008608540048318068,9
I,0.53,0.395,0.115,0.475,0.2025,0.101,0.148,8,0,1,0,"(0.45, 0.545]","(0.35, 0.425]","(-0.001, 0.115]","(0.442, 0.8]","(0.186, 0.336]","(0.0934, 0.171]","(0.13, 0.234]","(0.999, 8.0]",0.032151773067376266,-0.14870417837371147,-0.5964572158414522,-0.7371099376359991,-0.7205935782999028,-0.7406958394972649,-0.6690669746755311,-0.6125022526851688,9
I,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,10,0,1,0,"(0.45, 0.545]","(0.35, 0.425]","(0.14, 0.165]","(0.442, 0.8]","(0.186, 0.336]","(0.0934, 0.171]","(0.13, 0.234]","(9.0, 11.0]",0.07386453356275355,-0.09820797205348843,0.11446017150465632,-0.26941004709924665,-0.25419481271957495,-0.4184597832979191,-0.15337946212355374,0.008608540048318068,9
F,0.555,0.44,0.14,0.846,0.346,0.1715,0.2735,10,1,0,0,"(0.545, 0.615]","(0.425, 0.48]","(0.115, 0.14]","(0.8, 1.153]","(0.336, 0.502]","(0.171, 0.253]","(0.234, 0.329]","(9.0, 11.0]",0.2407155755442627,0.3057616785082955,-0.004026059719694606,0.017310320577632113,-0.07705297386935435,-0.10076226310138094,0.2298050090088184,0.008608540048318068,9
M,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,10,0,0,1,"(0.545, 0.615]","(0.425, 0.48]","(0.14, 0.165]","(0.8, 1.153]","(0.186, 0.336]","(0.171, 0.253]","(0.234, 0.329]","(9.0, 11.0]",0.2407155755442627,0.5077465037891877,0.46991886517771103,0.04577900956682577,-0.12862591429410195,0.09893332102215724,0.24054849885365126,0.008608540048318068,9
M,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,9,0,0,1,"(0.545, 0.615]","(0.425, 0.48]","(0.14, 0.165]","(0.8, 1.153]","(0.186, 0.336]","(0.171, 0.253]","(0.234, 0.329]","(8.0, 9.0]",0.28242833603963996,0.5582427101094108,0.11446017150465632,0.10169964865274177,-0.12862591429410195,0.33947572917096464,0.20115570275593075,-0.3019468563184254,9
F,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,9,1,0,0,"(0.545, 0.615]","(0.425, 0.48]","(0.14, 0.165]","(0.8, 1.153]","(0.336, 0.502]","(0.171, 0.253]","(0.234, 0.329]","(8.0, 9.0]",0.28242833603963996,0.20476926586784938,0.11446017150465632,0.12305116539463712,0.11802727904164838,0.4529391292411569,0.025678701956993875,-0.3019468563184254,9
I,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,9,0,1,0,"(0.545, 0.615]","(0.425, 0.48]","(0.115, 0.14]","(0.442, 0.8]","(0.186, 0.336]","(0.0934, 0.171]","(0.13, 0.234]","(8.0, 9.0]",0.3241410965350163,0.20476926586784938,-0.3594847533927493,-0.37210067523883794,-0.3663099005994616,-0.39576710328388065,-0.22500272775577287,-0.3019468563184254,9
I,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,10,0,1,0,"(0.545, 0.615]","(0.425, 0.48]","(0.14, 0.165]","(0.442, 0.8]","(0.336, 0.502]","(0.0934, 0.171]","(0.234, 0.329]","(9.0, 11.0]",0.40756661752577095,0.4067540911487416,0.11446017150465632,-0.08639704645443026,0.003669889404164015,-0.291380775219304,0.13311360040532258,0.008608540048318068,9
F,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,9,1,0,0,"(0.545, 0.615]","(0.425, 0.48]","(0.14, 0.165]","(0.8, 1.153]","(0.186, 0.336]","(0.171, 0.253]","(0.234, 0.329]","(8.0, 9.0]",0.40756661752577095,0.5077465037891877,0.2329464027290079,0.18202202115796684,-0.13535281956689516,0.22147379309796467,0.4088631730893658,-0.3019468563184254,9
I,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,9,0,1,0,"(0.545, 0.615]","(0.35, 0.425]","(0.115, 0.14]","(0.442, 0.8]","(0.186, 0.336]","(0.0934, 0.171]","(0.13, 0.234]","(8.0, 9.0]",0.4492793780211482,0.10377685322740327,-0.004026059719694606,-0.27754395823901623,-0.15553353538527473,-0.7316187674916497,-0.11398666602583324,-0.3019468563184254,9
M,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,8,0,0,1,"(0.545, 0.615]","(0.425, 0.48]","(0.14, 0.165]","(0.8, 1.153]","(0.186, 0.336]","(0.171, 0.253]","(0.234, 0.329]","(0.999, 8.0]",0.4492793780211482,0.4067540911487416,0.3514326339533595,-0.02030901844380225,-0.18916806174924072,0.13524160904461877,0.022097538675382916,-0.6125022526851688,9
F,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13,1,0,0,"(0.545, 0.615]","(0.35, 0.425]","(0.14, 0.165]","(0.8, 1.153]","(0.336, 0.502]","(0.171, 0.253]","(0.234, 0.329]","(11.0, 29.0]",0.4909921385165255,0.10377685322740327,0.3514326339533595,0.29894699379215495,0.35346896358941005,0.2986289051456954,0.3300775808939248,0.9402747291485484,9
M,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,9,0,0,1,"(0.545, 0.615]","(0.425, 0.48]","(0.14, 0.165]","(0.8, 1.153]","(0.336, 0.502]","(0.171, 0.253]","(0.234, 0.329]","(8.0, 9.0]",0.4909921385165255,0.6087389164296333,0.11446017150465632,0.24200961581376765,0.1763271247391894,0.4892474172636182,0.16892523322143213,-0.3019468563184254,9
I,0.59,0.45,0.125,0.86,0.437,0.1515,0.245,9,0,1,0,"(0.545, 0.615]","(0.425, 0.48]","(0.115, 0.14]","(0.8, 1.153]","(0.336, 0.502]","(0.0934, 0.171]","(0.234, 0.329]","(8.0, 9.0]",0.5327048990119028,0.4067540911487416,-0.3594847533927493,0.04577900956682577,0.33104594601343273,-0.2823037032136886,0.025678701956993875,-0.3019468563184254,9
M,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10,0,0,1,"(0.545, 0.615]","(0.425, 0.48]","(0.165, 1.13]","(1.153, 2.826]","(0.336, 0.502]","(0.253, 0.76]","(0.329, 1.005]","(9.0, 11.0]",0.7412687014887892,0.7097313290700794,1.0623500212994683,0.7788477510385616,0.6068490621979535,1.2017975697044252,0.6344764598308561,0.008608540048318068,9
F,0.62,0.5,0.175,1.107,0.4895,0.24,0.343,11,1,0,0,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(0.8, 1.153]","(0.336, 0.502]","(0.171, 0.253]","(0.329, 1.005]","(9.0, 11.0]",0.7829814619841665,0.9117161543509718,0.8253775588507651,0.5480480224475991,0.5664876305611943,0.521017169283272,0.7275867051527409,0.3191639364150615,9
I,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,12,0,1,0,"(0.615, 0.815]","(0.425, 0.48]","(0.165, 1.13]","(0.8, 1.153]","(0.502, 1.488]","(0.253, 0.76]","(0.234, 0.329]","(11.0, 29.0]",0.7829814619841665,0.7097313290700794,0.9438637900751167,0.5958347503937457,0.7413871676538173,0.7524825054264643,0.4625806223135302,0.6297193327818049,9
M,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,11,0,0,1,"(0.615, 0.815]","(0.425, 0.48]","(0.14, 0.165]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.234, 0.329]","(9.0, 11.0]",0.7829814619841665,0.7097313290700794,0.3514326339533595,0.8500194735115459,0.7346602623810243,1.7373448180357325,0.5449473777905822,0.3191639364150615,9
M,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,10,0,0,1,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.171, 0.253]","(0.329, 1.005]","(9.0, 11.0]",0.8246942224795438,0.9117161543509718,1.0623500212994683,0.8235842623072945,1.0597940172326952,0.5936337453281951,0.6702880926469656,0.008608540048318068,9
M,0.63,0.49,0.16,1.09,0.407,0.224,0.354,12,0,0,1,"(0.615, 0.815]","(0.48, 0.65]","(0.14, 0.165]","(0.8, 1.153]","(0.336, 0.502]","(0.171, 0.253]","(0.329, 1.005]","(11.0, 29.0]",0.8664069829749211,0.8107237417105255,0.46991886517771103,0.5134789001035784,0.19650784055756876,0.3757840171934262,0.8063722973481816,0.6297193327818049,9
F,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,8,1,0,0,"(0.615, 0.815]","(0.425, 0.48]","(0.14, 0.165]","(0.8, 1.153]","(0.336, 0.502]","(0.253, 0.76]","(0.234, 0.329]","(0.999, 8.0]",0.8664069829749211,0.6592351227498564,0.2329464027290079,0.47687629997461517,0.31310753195265084,1.042948809606156,0.5270415613825273,-0.6125022526851688,9
F,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10,1,0,0,"(0.615, 0.815]","(0.48, 0.65]","(0.14, 0.165]","(0.8, 1.153]","(0.336, 0.502]","(0.171, 0.253]","(0.329, 1.005]","(9.0, 11.0]",0.991545264461053,1.0127085669914178,0.3514326339533595,0.592784533716332,0.6203028727435397,0.521017169283272,0.720424378589519,0.008608540048318068,9
F,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10,1,0,0,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(9.0, 11.0]",1.0332580249564303,0.9622123606711948,0.8253775588507651,0.7524125398343106,0.6606643043802989,0.7207127534068105,1.0642160536241705,0.008608540048318068,9
F,0.65,0.495,0.175,1.227,0.528,0.258,0.37,11,1,0,0,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(9.0, 11.0]",1.0332580249564303,0.8612199480307486,0.8253775588507651,0.7920653566406876,0.7391448658962197,0.684404465384349,0.9209695223597322,0.3191639364150615,9
F,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13,1,0,0,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(11.0, 29.0]",1.0749707854518076,1.113700979631864,0.8253775588507651,1.290267413951576,1.1853629156581678,0.7933293294517335,1.4939556474174849,0.9402747291485484,9
F,0.665,0.525,0.18,1.5785,0.678,0.229,0.456,14,1,0,0,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.171, 0.253]","(0.329, 1.005]","(11.0, 29.0]",1.1583963064425622,1.164197185952087,0.9438637900751167,1.506832798047942,1.411835393175539,0.4211693772215031,1.5369296067968163,1.2508301255152918,9
M,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,10,0,0,1,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(9.0, 11.0]",1.2001090669379393,1.113700979631864,0.8253775588507651,1.2973845861988744,1.1853629156581678,1.7827301780638094,0.9496188286126198,0.008608540048318068,9
M,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,12,0,0,1,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(11.0, 29.0]",1.2418218274333166,1.3156858049127562,0.8253775588507651,1.4580293312093242,1.3512932457203999,0.8659459054966566,1.938019894337243,0.6297193327818049,9
F,0.675,0.54,0.21,1.593,0.686,0.318,0.45,11,1,0,0,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(9.0, 11.0]",1.2418218274333166,1.3156858049127562,1.6547811774212255,1.5363182259296067,1.4477122212971028,1.2290287857212714,1.4939556474174849,0.3191639364150615,9
M,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,13,0,0,1,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(11.0, 29.0]",1.408672869414825,1.7196554554745396,1.4178087149725231,2.1595791670144524,1.3983815826299526,2.6813603066197316,2.063360609193626,0.9402747291485484,9
F,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,10,1,0,0,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(9.0, 11.0]",1.408672869414825,1.2651895985925332,0.8253775588507651,1.0645513798229693,0.8221100309273356,0.89771565751631,1.6013905458658135,0.008608540048318068,9
F,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,11,1,0,0,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(9.0, 11.0]",1.4920983904055796,1.5176706301936485,0.7068913276264143,1.2607819860699112,1.093428543596661,1.2290287857212714,1.4223323817852658,0.3191639364150615,9
M,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,12,0,0,1,"(0.615, 0.815]","(0.48, 0.65]","(0.165, 1.13]","(1.153, 2.826]","(0.502, 1.488]","(0.253, 0.76]","(0.329, 1.005]","(11.0, 29.0]",1.7840877138732205,1.7196554554745396,1.536294946196874,3.138698720464219,2.0284683765149145,2.604205194572,1.7661240568199172,0.6297193327818049,9
I,0.205,0.155,0.045,0.0495,0.0235,0.011,0.014,3,0,1,0,"(0.074, 0.45]","(0.054, 0.35]","(-0.001, 0.115]","(0.001, 0.442]","(0.0, 0.186]","(-0.0005, 0.0934]","(0.0005, 0.13]","(0.999, 8.0]",-2.6791776591321455,-2.5725220817444168,-2.255264452982373,-1.6023547351289913,-1.5233376075198903,-1.5576323200026487,-1.6288187341472664,-2.165279234518886,9
I,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,6,0,1,0,"(0.074, 0.45]","(0.054, 0.35]","(-0.001, 0.115]","(0.001, 0.442]","(0.0, 0.186]","(-0.0005, 0.0934]","(0.0005, 0.13]","(0.999, 8.0]",-1.8449224492246004,-1.815078986941071,-1.5443470656362641,-1.4071408677745207,-1.3618918809728537,-1.380629415893149,-1.370974977871278,-1.2336130454186558,9
I,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7,0,1,0,"(0.074, 0.45]","(0.054, 0.35]","(-0.001, 0.115]","(0.001, 0.442]","(0.0, 0.186]","(-0.0005, 0.0934]","(0.0005, 0.13]","(0.999, 8.0]",-1.7197841677384684,-1.815078986941071,-1.8998057593093185,-1.4406932512260702,-1.352922673942463,-1.407860631909995,-1.4748287130379956,-0.9230576490519122,9
I,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,7,0,1,0,"(0.074, 0.45]","(0.054, 0.35]","(-0.001, 0.115]","(0.001, 0.442]","(0.0, 0.186]","(-0.0005, 0.0934]","(0.0005, 0.13]","(0.999, 8.0]",-1.427794844270828,-1.4111093363792868,-0.9519159095145066,-1.2444626449791283,-1.1354194034554832,-1.276243087828572,-1.2707024059861711,-0.9230576490519122,9
M,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975,9,0,0,1,"(0.074, 0.45]","(0.054, 0.35]","(-0.001, 0.115]","(0.001, 0.442]","(0.0, 0.186]","(-0.0005, 0.0934]","(0.0005, 0.13]","(8.0, 9.0]",-0.8438161973355462,-1.057635892137726,-0.7149434470658038,-0.9729933606893177,-0.852889381998169,-0.8632363115730727,-1.0307644661182374,-0.3019468563184254,9
I,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,8,0,1,0,"(0.074, 0.45]","(0.054, 0.35]","(-0.001, 0.115]","(0.001, 0.442]","(0.0, 0.186]","(-0.0005, 0.0934]","(0.0005, 0.13]","(0.999, 8.0]",-0.8438161973355462,-1.007139685817503,-1.0704021407388582,-0.9902779218613281,-0.8910085118773303,-1.0130079996657264,-1.0128586497101826,-0.6125022526851688,9
